,name,business_id,review_count,is_open,stars,city,categories
590,Mezze Foods,UhwU7tLs2mrUP5uy5gVQcg,3,0,5.0,Las Vegas,"Mediterranean, Food, Farmers Market, Grocery, Restaurants, Specialty Food"
591,Froyo Time,aBLQxmSlqkahg0BEokTPKw,17,0,4.0,Las Vegas,"Food, Ice Cream & Frozen Yogurt, Restaurants"
598,Kabob Factory,MiJ9gWnTexnHS2Vnv0RS1A,22,0,4.5,Las Vegas,"Mediterranean, Afghan, Restaurants"
600,Kunchorn Thai Restaurant,3GFwQiMc4UB5rMSi4HPy-A,8,0,4.5,Las Vegas,"Thai, Restaurants"
602,Fuji San,Whe-J05k_0ZZbMG5LJrKSg,10,0,4.0,Las Vegas,"Sushi Bars, Restaurants, Japanese"
604,Goldilocks Bake Shop,m-POjqRtpWBcICTo2S5tfQ,12,0,3.0,Las Vegas,"Filipino, Restaurants"
605,Chilis Grill & Bar,99KYZZWzN2VH5L_w1GjaYw,5,0,4.0,Las Vegas,"Restaurants, Tex-Mex, American (Traditional)"
606,La Rue Marche Cafe,qIF_4ChsmJkCvqVQv_qi-g,7,0,3.5,Las Vegas,"Breakfast & Brunch, Cafes, Restaurants, Mediterranean"
613,Cilantros True Mexican Cuisine,sSbhLkw1B58zLeUtv5lpaQ,6,0,5.0,Las Vegas,"Restaurants, Mexican"
616,Adams Ribs,YIUcqm086eWtNgZeB39_Ww,3,0,1.5,Las Vegas,"Barbeque, Restaurants"
621,BaBas Chinese Kitchen,I6IOs1NVUf3d2OQB4TyKSw,5,0,3.0,Las Vegas,"Chinese, Restaurants"
623,Stick E Rice,vAuzGR-ufeLu3Y_U5UlO_w,52,0,4.0,Las Vegas,"Thai, Restaurants"
625,Cilantro Tacos,SRCepG6PbMvwKcfIUjk8bQ,152,0,4.0,Las Vegas,"Pizza, Restaurants, Mexican"
627,Jasmine Thai Gourmet,CNwY37pdEDwLl1ehwog6xg,7,0,3.5,Las Vegas,"Restaurants, Thai"
632,Sakun Thai,7FLHJMOYszFPCqK3tg5umA,129,0,3.5,Las Vegas,"Restaurants, Thai, Ethnic Food, Specialty Food, Food, Salad"
633,Sedona Lounge,RQu_Bv7EFf5NKMnh_3E7Ag,239,0,3.5,Las Vegas,"American (New), Restaurants"
636,Lahaina Grill,e5Qw3r7mkwPLcdDzZzTeew,161,0,3.5,Las Vegas,"Nightlife, Sports Bars, Bars, Sushi Bars, Hawaiian, Restaurants"
639,Chicken and Grill,oC_DakWWVF2rgjA4dl1hTQ,6,0,3.5,Las Vegas,"Restaurants, Mexican, Fast Food"
642,Deliria,kGVAle6VpDvZHlEeTB2WhA,10,0,4.0,Las Vegas,"Sandwiches, Pizza, Delis, Restaurants"
643,Spaghetti & Company,1UmZSifNBsygSWzbfKiAew,20,0,3.5,North Las Vegas,"Italian, Restaurants"
649,Chicken Itza,_flZPT7fynq6WFzWvFOV4g,14,0,4.5,Las Vegas,"Mexican, Comfort Food, Restaurants"
654,Nagoya Japanese Restaurant & Korean BBQ,1UdRVfBlE3unETOu7BDCvw,56,0,3.0,Las Vegas,"Korean, Japanese, Restaurants, Sushi Bars"
657,Eis Cream Cafe,Nw24O7pZTBKtQ9_DFUiRgA,204,0,4.5,Las Vegas,"Ice Cream & Frozen Yogurt, Desserts, Food, Restaurants, Cafes, Donuts"
664,Sushi On Rainbow,Thx8WO-qqYJmEKssu4g9SA,151,0,3.5,Las Vegas,"Sushi Bars, Restaurants, Japanese, Buffets"
666,Los Burritos,sLTvF9FEpFR021_GVqjVog,3,0,3.5,North Las Vegas,"Mexican, Restaurants"
669,Buzz BBQ,z9RSunhJggXQW5C4R36hkw,104,0,3.5,Las Vegas,"Restaurants, Barbeque"
673,Jimmy Johns Gourmet Sandwiches,RUJfBZJuYEGgKYRW6mIzCQ,17,0,4.0,Las Vegas,"Sandwiches, Restaurants"
675,Smokey Mountain BBQ,r32Lb8K6hXQnT3zrkP4FsA,3,0,2.5,Las Vegas,"Barbeque, Restaurants"
679,Arbys,okSpbU86tbKULQtz3vT-Bw,7,0,2.5,Las Vegas,"Sandwiches, Fast Food, Restaurants"
681,Wa Da Pho,0zb1wdN4YN_ti87B_JIseg,29,0,4.5,Las Vegas,"Food, Asian Fusion, Vietnamese, Food Trucks, Restaurants"
686,Pho Pasteur & Grill,BwrqExMsgZZ6VJnSfEEkdw,3,0,2.5,Las Vegas,"Food, Restaurants, Vietnamese"
691,Jin Jin You Wei,JJzAOl3kQLfhOzB_vjf3FQ,13,0,3.5,Las Vegas,"Chinese, Restaurants"
695,Island Malaysian Cuisine 2,Olp6N3_CZFlqGuqrrb15bw,17,0,3.5,Las Vegas,"Ethnic Food, Soup, Malaysian, Food, Restaurants, Specialty Food"
704,Braddahs Island Style,R1PQEK6qvrZVC9qcWfKvDA,149,0,4.5,Las Vegas,"Food, Desserts, Asian Fusion, Tex-Mex, Hawaiian, Restaurants, Mexican"
706,Hawaiian Hale,lgThAiX5kMvSxizl2tQ1hA,17,0,4.0,Las Vegas,"Restaurants, Hawaiian"
708,Sesame House,ZRe7iIrIRDMMWhrcieMsiQ,5,0,4.0,Las Vegas,"Specialty Food, Sandwiches, Restaurants, Fruits & Veggies, Food, Juice Bars & Smoothies, Chinese"
713,Taco Tio,KeKvq5TVppF8fnFkmiiqIQ,14,0,3.0,Las Vegas,"Mexican, Restaurants"
717,Bubba Ds BBQ,4OeBE57Hs4WMLOTtT32d1Q,16,0,2.0,Las Vegas,"Bars, Nightlife, Barbeque, Pubs, Restaurants"
723,Gaylord India Restaurant,Hz6pXloEBWboBaJuEpk0JQ,44,0,3.5,Las Vegas,"Pakistani, Indian, Restaurants"
730,Full House BBQ,ReyjVKUEVKZHmlrBxu_h2A,10,0,4.5,Las Vegas,"Barbeque, Restaurants"
731,Go!ku,31cOttU_tML5b6eLLXZfsQ,350,0,4.0,Las Vegas,"Restaurants, Japanese, Health & Medical, Specialty Food, Shaved Ice, Food, Ramen, Sushi Bars, Asian Fusion, Vegetarian, Noodles"
738,Tinocos Kitchen,xWvs1-iNlJtw3NTyWl2BbA,30,0,4.0,Las Vegas,"American (New), Restaurants"
751,Big Dragon Chinese Cuisine,bIkFvvNaJEF3Io50VPQueg,9,0,2.5,Las Vegas,"Kosher, Chinese, Restaurants"
758,Red Tortilla Mexican Grill,lnv844c86Q-UMtBHxqDUEg,25,0,4.0,North Las Vegas,"Soup, Latin American, Restaurants, Mexican"
759,New Day Cafe,THadh2gExZ0AxzcLJbJf9g,24,0,3.5,Las Vegas,"Restaurants, Breakfast & Brunch, American (Traditional)"
763,Maribel Mexican Food & More,8YJOMfdnk42v3PvpkDxJGg,88,0,4.0,Las Vegas,"Shaved Ice, Mexican, Nightlife, Bars, Restaurants, Food, Sports Bars"
767,Long John Silvers,zCuFlGmDGFyj3ytMfmnXEw,11,0,2.0,Las Vegas,"Seafood, Restaurants, Fast Food"
769,Viet Kitchen,9qAGif3XfRlJ83GJBbDNOQ,8,0,5.0,Las Vegas,"Restaurants, Vietnamese, Food"
771,Don Miguels,vLO7WdSy53qYHXl_PiRf1w,8,0,3.0,Las Vegas,"Restaurants, Mexican"
775,Downtown Crown Pu,IkI9yPjx-MRYh-Jh-LqIiQ,91,0,3.5,Las Vegas,"Nightlife, Pubs, British, Restaurants, Bars"
776,Wing King,e1DfwqDhYQYLKoyHmJu0hQ,32,0,4.5,Las Vegas,"Restaurants, Chicken Wings"
782,Goto Pares Atbp,jrpqddzMsp6_2mkwpr6X8Q,4,0,4.0,Las Vegas,"Filipino, Specialty Food, Food, Restaurants, American (New)"
784,Greek American Grille,UiBRXZKRV9EpU9EpERZIFw,19,0,4.0,Las Vegas,"Restaurants, Greek, Mediterranean"
787,Rosas Taco Shop,OqWYJ_GYHnJFpple7dUBrQ,5,0,4.0,Las Vegas,"Mexican, Restaurants"
789,Zhao Hot Pot Shanxi Gourmet Las Vegas,LsWhNrXNB0ADpwivs_TPdA,4,0,4.0,Las Vegas,"Hot Pot, Chinese, Seafood, Restaurants"
791,Andale Fresh Food,P9srGF_edclaYfYZjy_kgg,53,0,4.5,Las Vegas,"Mexican, Latin American, Restaurants, Breakfast & Brunch, Salvadoran"
793,Elevation Burger,_7kVnn5_19ckuFPS9PCrpQ,83,0,3.5,Las Vegas,"Vegetarian, Restaurants, Burgers"
796,C R Buns,O5Z9pd-aqjp6A1K6w0dXSw,12,0,2.5,Las Vegas,"Restaurants, American (Traditional)"
797,Bangkok 9,fDpiXePaeKqbOfoxXxUKyw,13,0,2.5,Las Vegas,"Chinese, Restaurants"
801,3 Tomatoes & A Mozzarella,TIYw2Dp7wCtU06ZItdSsJA,9,0,2.5,North Las Vegas,"Restaurants, Italian"
808,Vid Noodles,1PFg5TTddZiTmkBq0RuqzQ,9,0,4.0,Las Vegas,"Chinese, Food, Cantonese, Restaurants"
809,Salad Creations,1dFh7yxHwFzjscCQgDYv1g,5,0,3.5,Las Vegas,"Restaurants, Delis"
812,Wendys,mFqRAO2k3xoiSOEz-Ek6Ag,6,0,3.0,Las Vegas,"Burgers, Fast Food, Restaurants"
822,Brewery Bar & Grill,agzQqNikDIfbESdH5_dg2g,9,0,3.0,Las Vegas,"American (Traditional), Bars, Nightlife, Restaurants"
824,Wine 5 Cafe,eMKqAItLbazgUT8xokz7fw,212,0,4.5,Las Vegas,"Specialty Food, American (New), African, Restaurants, Food"
827,Ks Bbq,pGXxLgzrGOIN44w_eb_E2g,3,0,2.5,Las Vegas,"Barbeque, Restaurants"
829,El Dorado Mexican Grill,dhoyGQK6mEZG2gnlm9iz5w,3,0,4.5,Las Vegas,"Mexican, Restaurants"
830,Jaburritos,sHsjBV5_kuuC2aU2PuSlUg,189,0,4.5,Las Vegas,"Asian Fusion, Mexican, Restaurants, Japanese, Sushi Bars"
832,Angelinas Italian Grill,t8w-NFL8B9E2IdOqj5MQng,4,0,4.0,Las Vegas,"American (Traditional), Italian, Restaurants"
836,U & Me Cafe,IRH3mIW2q6J2CR5EoCQ5iA,8,0,4.0,Las Vegas,"Restaurants, Chinese"
840,Johnnys Pizzeria,yVmJdzstj6fQf7DyObvB7A,33,0,2.0,Las Vegas,"Restaurants, Italian, Salad, Beer, Wine & Spirits, Food, Pizza"
845,Sonic Drive-In,ZYocFoV0HhWzS_U7R7svqQ,23,0,3.0,Las Vegas,"Restaurants, Fast Food"
846,Lauritas Taco shop,NL-ymrd7jsk4MscQRgtPJQ,4,0,4.0,Las Vegas,"Caterers, Latin American, Restaurants, Event Planning & Services, Fast Food, Mexican"
852,Goat Post Tropical Grill,0C46YhAdmNrNiUAmAq6W0g,3,0,3.5,Las Vegas,"Restaurants, Caribbean, Latin American"
859,Cocos Bakery & Restaurant,aOM158N_28GHq_JJkRD3jQ,5,0,3.0,Las Vegas,"Food, Cafes, Bakeries, American (Traditional), Restaurants"
860,Bistro95Ten & Lounge,MozU1DoDVybr8QmrAy-XDg,7,0,3.5,Las Vegas,"Bars, Lounges, Restaurants, American (New), Nightlife"
861,Fado Irish Pu,WKbfG_4203Kn__5rHFk9Gg,22,0,3.5,Las Vegas,"Irish, Pubs, Nightlife, Restaurants, Bars"
865,Sushi Avenue 2,09a8Mrd3STr4AxokKgbZHA,7,0,4.0,Las Vegas,"Restaurants, Sushi Bars"
867,Canvas Cafe,6F46lj02sSEVcYCE-RsIag,5,0,5.0,Las Vegas,"Restaurants, Food, Coffee & Tea, Sandwiches"
868,Hawaiian BBQ,rifLWKQUwANsYNMbndjYww,13,0,3.5,Las Vegas,"Hawaiian, Restaurants"
870,Off the Strip Just Real Food,1Tak6Q-IlkDrdmLwrEZeSg,54,0,3.5,Las Vegas,"Italian, Restaurants, American (New)"
875,Khourys Mediterranean Restaurant,q5sa3zjAwIYMAgfPVxOdHw,267,0,4.0,Las Vegas,"Mediterranean, Restaurants, Greek, Middle Eastern"
881,Weinerschnitzel,Qd3wk-U-QeN4asKBhDaOoA,4,0,4.0,Las Vegas,"Restaurants, Fast Food"
882,Hans Chicken,qqKenRVi95OsoOvc8xJyfg,9,0,3.5,Las Vegas,"Korean, Chicken Wings, Restaurants, Food Court"
884,Johnny Rockets,G9r8bucB5qq4kEflGukyTQ,6,0,3.0,Las Vegas,"Restaurants, Fast Food, Burgers, American (Traditional), Sandwiches"
889,Easy Time BBQ,XRYBvFFBNOUZT5NFqyS53g,22,0,4.0,Las Vegas,"Bubble Tea, Food, Restaurants, Juice Bars & Smoothies, Chinese, Asian Fusion, Barbeque, Coffee & Tea"
890,Ay-Chung Noodle,sDXuFZjYR3FJgJ74MtecVw,39,0,3.5,Las Vegas,"Taiwanese, Restaurants"
891,Adams Ribs,Wo9cgvYy99vKwzfbka-c4A,6,0,3.5,Las Vegas,"Barbeque, Restaurants"
899,Kilroys Restaurant & Bar,RPS0KACAND78Kz1XdQLSeQ,13,0,3.0,Las Vegas,"American (Traditional), Restaurants, Burgers"
902,Long John Silvers,7w9UhH7Hz14N736FAe5_Fg,9,0,1.5,Las Vegas,"Fast Food, Restaurants"
903,KFC,nu6X3YgHrWytRDZGQ-mevg,3,0,1.5,North Las Vegas,"Fast Food, Restaurants"
908,Evos,YWb6neVgYW-EEY43cIDY5g,4,0,3.0,Las Vegas,"Fast Food, Restaurants"
910,Imperial Hawaiian Luau,gGqppHYDpINGjRb8ru-dsA,4,0,2.0,Las Vegas,"Performing Arts, Hawaiian, Arts & Entertainment, Restaurants"
911,Baja Fresh Mexican Grill,JJEx5wIqs9iGGATOagE8Sg,4,0,2.0,Las Vegas,"Mexican, Restaurants"
915,Hoso Sushi & Lobster Restaurant,xWeUlwx1eiZjyME5p93x_A,13,0,3.0,Las Vegas,"Chinese, Japanese, Restaurants, Sushi Bars"
919,Tacos LV,v-RQugtZbhnINBqrIZ9l9A,5,0,4.0,Las Vegas,"Mexican, Restaurants"
927,Tonys Mexican Food,eU_XJ4uNAlRoH4tNfWtz9g,5,0,4.0,Las Vegas,"Restaurants, Mexican"
931,Enoteca San Marco,gZBhQmqZy9aIq3HID8Vjkw,249,0,3.5,Las Vegas,"Italian, Restaurants"
933,Upper Crust Pizza,1JgaRBX0oiRsvEhHF3ZMjw,58,0,4.0,Las Vegas,"Restaurants, Pizza, Italian"
934,Panda Express,-FlrlELIGmCqdt_JxbdFgg,9,0,3.0,Las Vegas,"Caterers, Chinese, Restaurants, Event Planning & Services"
938,Big Town Hero,w2LGE0kHQQv6v0LmJtcfhw,3,0,4.0,Las Vegas,"American (New), Restaurants"
939,Cilantros Taco Grill,aBji25npHv54Y5WJiBXX_w,14,0,2.5,Las Vegas,"Fast Food, Restaurants, Mexican"
942,Fellinis Ristorante Italiano,w19nAzC69-AppXp8psaFFg,5,0,2.5,Las Vegas,"Italian, Restaurants"
946,Milanos III Pizza,o_PJyAnngdzxpC5WDyqtyA,3,0,1.5,Las Vegas,"Italian, Pizza, Restaurants"
947,El Regio,AH0S8pIC160m-vtfbUwA3g,24,0,4.0,Las Vegas,"Mexican, Restaurants, Mongolian"
949,Luciano Garden,oJX6NTUC98eGAQX4Da097A,13,0,3.5,Las Vegas,"Karaoke, Italian, Nightlife, Mediterranean, Restaurants"
950,Martinez Taco Bar,pIBuAyEGx8yMtJf6k1j3yA,39,0,3.5,North Las Vegas,"Mexican, Restaurants"
952,The Teriyaki Company,LA9KIu-g3VaoFQsYHL2yRA,13,0,3.5,Las Vegas,"Japanese, Restaurants"
953,Indian Curry Bowl,zd4UKCoCc6P1305dummwyQ,42,0,3.0,Las Vegas,"Restaurants, Indian"
957,Noble Romans Take-n-Bake Pizza,7gIK3en6jVyiColBvlHNPA,4,0,3.0,Las Vegas,"Restaurants, Pizza"
960,Long Jin Chinese Cuisine,0nlocywsFHQmEt8_xbHNiw,84,0,3.5,Las Vegas,"Restaurants, Chinese"
964,China Olive,BjbR39fp7BnurXAq9gNNEg,8,0,1.5,Las Vegas,"Chinese, Restaurants"
966,Smashburger,mls_XAqNbqgGHvaXvNcFyg,6,0,3.5,Las Vegas,"Restaurants, Burgers"
967,Chronic Tacos,rquarcYSOS9PIstXZAP_kA,52,0,3.0,Las Vegas,"Mexican, Restaurants"
969,Woo,0If0W5y2M__8j0Xjlwuk0g,58,0,3.5,Las Vegas,"Restaurants, Asian Fusion"
972,Vegas Sliders,7Bcc_ouJ6ASl7Zkv7qjdWA,3,0,2.5,North Las Vegas,"Burgers, Restaurants"
973,Yatai Japanese Grill & Pu,5SZe-u0hyquuipQL5lbg_g,42,0,4.5,Las Vegas,"Japanese, Tapas/Small Plates, Bars, Restaurants, Izakaya, Nightlife, Pubs, Asian Fusion"
974,A&W Restaurants,vgYqSHJ0WtIvaOB4UDBVQQ,4,0,2.0,Las Vegas,"Burgers, Restaurants, Fast Food, Diners, American (Traditional)"
975,Baja Fresh Mexican Grill,QTH_XGh4rWYdd0fTW-tUDw,7,0,3.5,Las Vegas,"Mexican, Restaurants"
977,Panda Express,FbayoQWK77lRJ7Luo2WKlA,4,0,2.0,Las Vegas,"Event Planning & Services, Restaurants, Caterers, Chinese"
979,Super Mex Restaurant & Cantina,GKCX2DlxkbwY2DUu44u4rA,61,0,3.0,Las Vegas,"Mexican, Restaurants, Breakfast & Brunch"
983,Pacific Buffet,VbrGaAmb4CJOL5oLsj2VsA,10,0,2.5,Las Vegas,"Chinese, Restaurants"
986,Cebu Inasal,shSYKGuSzXpctURCR9kCFQ,91,0,3.0,Las Vegas,"Filipino, Restaurants"
988,Josettes Bistro,uGD4Mml0jqa9cMAKaip44w,3,0,4.5,Las Vegas,"Bakeries, Food, French, Restaurants"
992,Lucky Star Chinese & Japanese Buffet,T66oqkB_Bllsl0bz9Objdg,12,0,1.5,Las Vegas,"Japanese, Buffets, Chinese, Restaurants"
993,Augustus Cafe,ybq76JnmovyueBmrxef-aQ,66,0,3.0,Las Vegas,"American (Traditional), Restaurants"
994,Carnival World Buffet,FLMxWQO-ckCQmGZhU9OQgw,1374,0,3.5,Las Vegas,"Restaurants, Buffets, Food, Breakfast & Brunch"
998,Hicks H&H BBQ Pit Stop,cw8oFCL0BxCQCwwAr8DOOw,33,0,3.5,Las Vegas,"Event Planning & Services, Caterers, Barbeque, Restaurants"
1001,North Forty Saloon and BBQ,KYEZATGRY5aD69ZR6VvyWQ,30,0,3.5,Las Vegas,"Restaurants, Nightlife, Dance Clubs, Barbeque, American (Traditional)"
1002,Royal Kabob Restaurant,FHcYehsC09G-0HPo2-yj-Q,3,0,2.5,Las Vegas,"Afghan, Restaurants"
1010,Those Guys Pies,893VryJbZcCm5V9xon_aLA,4,0,5.0,Las Vegas,"Restaurants, Cheesesteaks, American (New), Sandwiches, Pizza"
1016,Dragon Buffet,1ZHBhMwi9rdXJ92QPHrWLw,9,0,1.5,Las Vegas,"Buffets, Restaurants, Chinese"
1022,Tiffanys Cafe,ZjdcfPbkBVtMnXm8jLSV_A,106,0,4.0,Las Vegas,"American (Traditional), Diners, Cafes, Breakfast & Brunch, Restaurants"
1027,Bacon Boys,ElyDWPaVOhaHJOHoQv6PBw,34,0,4.5,Las Vegas,"Restaurants, American (Traditional), Food Trucks, Specialty Food, Burgers, Food"
1031,Radio City Pizzeria,Pwb0tGwDCa-Z7Eg2zqfhXg,56,0,3.5,Las Vegas,"Restaurants, Italian, Pizza"
1033,LTO Pizza & More,zqQ9yqNh0EtCIXATGlBS0A,3,0,2.0,Las Vegas,"Restaurants, Italian"
1039,Joes Crab Shack,hPtLBHnfTjIefcnwZh48jA,31,0,3.5,Las Vegas,"American (Traditional), Restaurants, Seafood"
1041,BOA Steakhouse,n1Ng1q300iLHYZELtOd5FA,190,0,4.0,Las Vegas,"Steakhouses, Restaurants"
1045,Novecento Pizzeria,F4VS-6xnpDoNBRGPoLrtjA,50,0,4.0,Las Vegas,"Pizza, Restaurants, Italian"
1048,Dan Marinos Fine Food & Spirits,a2fqQVxtFGc-bjKQ3BXItA,51,0,3.0,Las Vegas,"Burgers, Barbeque, Restaurants, American (Traditional)"
1050,Company American Bistro,s8z8r0MN7S6OzfGld-cEdw,25,0,3.5,Las Vegas,"American (New), Restaurants"
1052,Oyster Bar,9apCvu75wELDFia_usTjlg,23,0,3.0,Las Vegas,"Restaurants, Seafood"
1053,El Patron Mexican Restaurant & Oyster Bar,wYEAocX0vkcGN-i5rSszrg,22,0,3.5,Las Vegas,"Restaurants, Seafood, Mexican"
1055,"Red, White & Blue Restaurant",W-YhRJOSezqESSas-oLArw,225,0,2.5,Las Vegas,"American (Traditional), Restaurants"
1056,Hotel California Restaurant and Cantina,1Fa_brd85F_-gXYP45GpsA,25,0,2.0,Las Vegas,"Nightlife, Restaurants, Bars"
1058,Magura Restaurant,4vwhK3Uxlp2gBtQuP78NOA,16,0,3.5,Las Vegas,"Bulgarian, Restaurants, American (Traditional)"
1068,Little Caesars Pizza,kYtk8YSBtSuwXcvfoRMyoA,3,0,2.0,Las Vegas,"Pizza, Restaurants"
1071,Inka Si Senor,S9GLG1MhT2bQEGkAY1yRQQ,4,0,3.0,Las Vegas,"Restaurants, Latin American"
1077,Amigos Tacos,zHs5jZqZJBBt-JizAKktpA,8,0,3.0,Las Vegas,"Restaurants, Mexican"
1083,David Burke,YkWT4n-pPDlPJKfkfXVL1w,81,0,4.0,Las Vegas,"Restaurants, American (New)"
1086,Windy City Beefs N Dogs,707ST4xhNavXNvZtEL-RgQ,9,0,3.5,Las Vegas,"Hot Dogs, Restaurants"
1093,Table 89,w55IYhyLHUdsRlo_EvMmNQ,76,0,3.0,Las Vegas,"Restaurants, Salad, Sandwiches, Pizza, American (New)"
1095,Bar Charlie,gFjHMjQXn5pbObxJupiuPA,15,0,5.0,Las Vegas,"Japanese, Restaurants"
1099,The Original Pancake House,Kh8zX5xfnobNiRYcFJCi0w,16,0,3.5,North Las Vegas,"Restaurants, Breakfast & Brunch"
1104,Corsa Cucina,ANAGlfG4ELW3jiO62GQ1zw,19,0,3.5,Las Vegas,"Restaurants, Italian"
1105,The Cantina Mexican Restaurant,Xww2E2ym5cWX3-91Ml5Bfw,93,0,3.5,Las Vegas,"Restaurants, Mexican"
1111,WILD,aQUo8irLBywAZN26ln_Q1w,108,0,4.0,Las Vegas,"Bars, Restaurants, Pizza, American (New), Food, Cocktail Bars, Juice Bars & Smoothies, Nightlife"
1112,Jalisco Cantina,_PQ1cKw_ZtKrXNxCMgIeYA,102,0,3.5,Las Vegas,"Jazz & Blues, Nightlife, Arts & Entertainment, Mexican, Restaurants"
1115,Taqueria El Capullo,U_1uPKky-ocxGBvLpkMFOQ,5,0,4.5,Las Vegas,"Mexican, Restaurants, Pizza"
1129,White Cross Drugs,m7u5k3-_6WGOwLaVznCKKQ,24,0,4.0,Las Vegas,"Drugstores, Shopping, Cafes, Restaurants"
1135,The Taco Spot,Cv6U-7HrrkKuh-_ec7EktQ,22,0,3.0,Las Vegas,"Restaurants, Mexican"
1141,Red Ginseng Narita Sushi & BBQ,-1vfRrlnNnNJ5boOVghMPA,76,0,3.0,Las Vegas,"Restaurants, Korean, Sushi Bars"
1148,Caspian Persian Cuisine,sTZla2pB_nYR0Vg1nBj4Mg,25,0,3.5,Las Vegas,"Beer, Wine & Spirits, Restaurants, Persian/Iranian, Food, Bakeries"
1149,Pips Cucina & Wine Bar,3s2eRCfFXOw13MkV7GElkg,6,0,4.0,North Las Vegas,"Wine Bars, Restaurants, Nightlife, Bars"
1154,Cicis,HVrV9TffekeWZmmcNCw4hQ,29,0,3.5,North Las Vegas,"Restaurants, Pizza, American (Traditional), Buffets"
1155,Al Dente,qMOyKuyZpFH-Lmszd3Mn-A,11,0,3.0,Las Vegas,"Restaurants, Italian"
1158,Dal Toro Ristorante,1FAvxOUOGGyZoYNlAXACag,325,0,2.5,Las Vegas,"Restaurants, Italian"
1161,Johnny Rockets,CXxJkD62XtDrt3pRYNDspg,60,0,2.5,Las Vegas,"Restaurants, American (Traditional), Fast Food, Burgers, Sandwiches"
1163,Verdi Restaurant & Pizzeria,KBKE7XTLLe2uUqmzuYUyHQ,35,0,3.0,Las Vegas,"Restaurants, Italian, Pizza"
1170,Mannie & Bos Pizzeria Las Vegas,vRltDI3WRnjBumYzRwJVAg,3,0,4.0,Las Vegas,"Restaurants, Italian, Pizza"
1171,The Ainsworth,pCunE3wX3W7LUQHcr17Hxw,29,0,2.5,Las Vegas,"Sports Bars, Burgers, Nightlife, Restaurants, Bars, American (Traditional)"
1173,The Spread Sports Book & Deli,3OC0fQKLoChZz1iWKRg3gg,4,0,4.0,Las Vegas,"Arts & Entertainment, Delis, Casinos, Restaurants"
1177,El Patio Mexico,T3ZpXgSw7eo4cxl7Op7G7w,36,0,3.0,Las Vegas,"Restaurants, Mexican"
1178,Beso,nxzqOt8sABsgf53c4CgMqg,47,0,3.5,Las Vegas,"Bars, Steakhouses, American (New), Lounges, Nightlife, Restaurants"
1180,Buffet Orient,XKVWYoKaIR1CEoxMYMFPXw,3,0,3.0,Las Vegas,"Chinese, Restaurants"
1181,Tides Oyster Bar,TgbzzpwFaTIXNgwwI1ih1w,7,0,3.5,Las Vegas,"Restaurants, Seafood"
1194,Chengs Express,f5AenP5rsrnLo9tKtenIew,27,0,2.5,Las Vegas,"Chinese, Restaurants"
1195,Chicken Bonz,Sfc8Haz2Yri8Mo1L0E0TsA,52,0,3.0,Las Vegas,"Burgers, Chicken Wings, Restaurants"
1197,Shin Yakitori House,tv4nFQ-1a8Lm9B-tIpBjyg,8,0,3.5,Las Vegas,"Restaurants, Japanese"
1200,Round Table Pizza,XjsCGzq5P1pCiAHotA9HCw,12,0,4.0,Las Vegas,"Restaurants, Pizza"
1203,China Grill,uBCRRQJ4ukFaE_UyY6T1uQ,131,0,3.5,Las Vegas,"Restaurants, Chinese"
1206,The Cr\xc3\xaape,9Rs7n2LbINBN8kLbScjhmA,179,0,3.5,Las Vegas,"Music Venues, Food Trucks, Caterers, Food Delivery Services, Cafes, Food, Breakfast & Brunch, Creperies, Juice Bars & Smoothies, Restaurants, Vegetarian, Nightlife, Event Planning & Services, Arts & Entertainment, Desserts"
1207,Als Donuts & Cafe Burger,HJ6SjCczEIYQr9hR2lv00A,93,0,3.0,Las Vegas,"Food, Donuts, Restaurants, Burgers"
1208,Quiznos,HxOycKEgCl7aXjBsVs0t-w,7,0,3.0,Las Vegas,"Sandwiches, Restaurants, Delis, Fast Food"
1209,Taiga Modern Japanese & Thai Restaurant,-CbDQXiuKzPQ0_jiUz03aw,50,0,4.0,Las Vegas,"Restaurants, Thai, Japanese"
1214,Burger Bistro,G9Cz2lUnLxv1cj6fnv73XA,53,0,2.5,Las Vegas,"Burgers, Restaurants"
1218,Braddahs Island Style,Ums3gaP2qM3W1XcA5r6SsQ,259,0,4.0,Las Vegas,"Asian Fusion, Food, Hawaiian, Mexican, Desserts, Restaurants"
1219,Social Bistro & Wine Bar,mGkVxLpndvodT92iRvbLyQ,24,0,3.5,Las Vegas,"Restaurants, American (New), Bars, Pizza, Nightlife, Wine Bars"
1226,Miles Bake Shop & Hawaiian Foods,JIpkbdQitnD1A5jfyz6xDg,7,0,4.0,Las Vegas,"Hawaiian, Restaurants, Bakeries, Food"
1228,Sammys Woodfired Pizza and Grill,K5Ex8diP6rIh8P16D8KHVA,97,0,4.0,Las Vegas,"Restaurants, Gluten-Free, Pizza"
1229,Port of Subs,XpB1GKENtgaaO4KoV-uswQ,7,0,3.5,Las Vegas,"Sandwiches, Restaurants"
1231,Haggen Food & Pharmacy,JC7HF7jRVqULhTOTE2n6ug,39,0,1.5,Las Vegas,"Bakeries, Shopping, Drugstores, Grocery, Fashion, Food, Department Stores, Restaurants, Delis"
1232,Maru Korean BBQ & Sushi,MQiNywdecInMlkW06WYaCg,74,0,3.5,Las Vegas,"Sushi Bars, Restaurants, Korean"
